-1.2077554,-0.93547136,-0.81609803,-1.1211356,-1.4448516,8.235203,-0.33381638,-1.0023259,-1.3106507,-1.500196,-1.1752281
-1.1176614,-0.98208165,-0.7793618,-1.0714505,-1.2153366,8.2887,-0.72675157,-0.77775323,-1.2453539,-1.3616962,-0.8099568
-1.4869697,-1.136066,-1.0878268,-1.3431182,-1.5982393,8.726078,0.8723761,-1.3660766,-1.5280472,-1.6335354,-1.2895103
-1.2074066,-0.95385367,-0.8102213,-1.2982602,-1.4917254,8.468755,-0.19400375,-1.2005392,-1.4626373,-1.4329578,-1.1350505
-1.3304383,-1.0114634,-0.8221259,-1.3156792,-1.5203959,8.563801,-0.22918934,-1.1541848,-1.2092158,-1.5587487,-1.2670954
-1.0989205,-1.1686598,-0.9685153,-0.89209753,-0.78522295,-0.086188845,7.6947527,-1.2215128,-0.8107143,-1.0123397,-0.6732211
-1.351983,-1.0354664,-0.8245012,-1.2451401,-1.4140482,8.553911,-0.21109432,-1.0655364,-1.2170917,-1.5448271,-1.2244455
-1.3323072,-1.1835978,-0.91191256,-0.8057207,-0.9543189,0.14388302,7.7476993,-1.0649123,-0.850496,-1.0834452,-0.7290253
-1.3215238,-0.90479773,-0.88972574,-1.0913181,-1.3741674,8.559415,-0.2539894,-1.1510746,-1.4098302,-1.5420402,-1.2205566
-1.6743969,-1.6675758,-1.2831478,-1.2559835,-1.4647226,3.063247,7.1438994,-1.2949597,-0.95030254,-1.5528758,-1.2209222
-1.3403448,-1.1364883,-0.9558693,-1.1992048,-1.513504,8.572856,0.033441115,-0.9979532,-1.3889701,-1.6459045,-1.1828408
-1.2271186,-1.0805236,-0.8612993,-0.6614865,-0.72161585,-0.43155783,7.720077,-1.025373,-0.7189912,-1.0512632,-0.7276538
-1.341128,-1.3522159,-1.2637308,-1.0991403,-0.9753396,1.2658439,7.484701,-1.2917081,-0.92414933,-1.3296101,-0.94194245
-1.1192346,-1.2291001,-0.8483937,-0.7746134,-0.8653889,-0.054953195,7.62744,-1.1731136,-0.841662,-0.98130393,-0.8993879
-1.3933682,-1.0840937,-0.90263015,-1.2449424,-1.5197827,8.531727,0.11232439,-1.0642347,-1.3443818,-1.5426998,-1.1731876
-1.3440778,-0.978033,-0.52018315,-1.2060894,-1.3859351,8.420586,-0.38200328,-1.0136797,-1.3419228,-1.5408449,-1.0706218
-1.4280206,-1.1054362,-0.8601016,-1.3601489,-1.4707099,8.64753,0.16744113,-1.062276,-1.192624,-1.5662051,-1.0446815
-1.2598754,-0.94902533,-0.8485785,-1.2334025,-1.3560519,8.312691,-0.28783903,-0.8602084,-1.1702905,-1.4661703,-1.0744739
-1.3162076,-0.9731505,-0.7601789,-1.3317648,-1.4248457,8.532166,-0.4066603,-1.084458,-1.339361,-1.3874483,-1.1035316
-1.3538833,-1.0344849,-0.676118,-1.2870128,-1.5673231,8.534591,0.117387965,-0.9441626,-1.2360826,-1.5516686,-1.2108475
-1.3295542,-0.9615482,-0.8255506,-1.1921072,-1.3908906,8.643104,-0.07045484,-1.003329,-1.2530247,-1.5780549,-1.1534201
-1.05579,-0.95402336,-1.0284113,-0.96020657,-1.4021362,7.916832,0.22460334,-1.1306843,-1.335242,-1.5714275,-0.9633639
-1.250517,-0.9492937,-0.8155361,-1.176412,-1.2603748,8.415273,-0.43994343,-1.1439672,-1.2516823,-1.5206274,-1.0311934
-1.2288275,-0.96936625,-0.72474355,-1.2657611,-1.3164458,8.493772,-0.3576694,-1.0415422,-1.4639155,-1.4343889,-1.0985544
-1.1437557,-1.0416169,-0.92234147,-0.7994468,-0.7681252,-0.5030393,7.647461,-1.1198188,-0.7067756,-1.009902,-0.8194441
-1.3549182,-0.9844611,-0.8201933,-1.4691762,-1.4261093,8.541125,-0.14199762,-1.1568984,-1.313959,-1.4361031,-1.171114
